document	label
드레드구드할머니. 우정! 환대 속에 피어나는, 소중한 무엇, 삶을 가능케하는 -	1
뭐냐? 이게 왜 평점이 젤 높은거임...알바년들 장난치냐? 영화 잘 만드세요..평정 장난질 하시지 마시고..	0
흐흠 솔직히 너무 조잡스럽다...긴장감도없고	0
음악이 참 좋았습니다 추천해요	1
제시카가 열심히 한게 보이고 , 좀 무섭기는 하더라, 하지만 태연한척 해야겠지?	1
실화를 바탕으로 만든 영화라 그런지 약간 지루한 면은 있지만 꽤 재미있다!	1
희대의 망작. 갖가지 설정오류에 폐인연기만 하는 장혁, 뻣뻣한 발연기 이다혜, 뜬금없이 전향한 임수향, 순간이동하는 이준 등 보는 내내 웃음밖에 안나오더라. 그나마 이범수와 김영철 연기는 볼만했으나 드라마를 살리기엔 역부족	0
재밌어요. 마지막까지 보셈여	1
정말로 말도 안돼지만 재밌는 영화이다 진짜 강추	1
영화사에 남을 작품. 실험영화의 완성본	1
묶을 수 (풀 수) 없는 관계.	1
코믹할땐코믹하고 화끈할땐화끈하고 반전이있는영화꼭보세요	1
박지윤이 돋보인 영화이쁘다	1
20년 넘는 세월동안 나는 통키가 남자인줄 알았다....ㅠㅠ	1
아이들이 참여하는 영화...	1
화려한 더빙 배우 캐스팅까지는 좋았으나 볼거리도 없고 유치한 스토리	0
남자들끼리 그거를!!!잘봤습니다	0
모든 역할을 완벽히 소화하는 유덕화.... 나에겐 세계최고 배우다	1
진짜 재미없다 지루해서 초반에 보다 삭제	0
휴	1
동건이형 어쩔수없이 연기했겠다 불쌍함 ㅠㅠㅠㅠ	0
어사일럼의 괴작. 이것도 국내에 나왔구만...뒤에 2012는 왜붙인거야..;;	0
개OOO 영화네ㅐ ㅇㅇㅇㅇ	0
최수린 대게 이뻐.	1
이런 신파극 별로 안좋아하는데 그래도 슬픈건 어쩔 수 없음...ㅠㅠ	1
박성웅 이니까♥ㅎㅎㅎ	1
안습작...웃기는건 좋은데...내가 영화관에서 봤다는게 중요함	0
안보고 평점 높이지 맙시다. SM 영화는 싫다	0
기대도 안하고 봤는데 정말 재밌네여~^^ 재방송으로라도 다시 해줬음 좋겠당....	1
최고의영화ㅠㅠㅠ명작중의 명작....가슴이뭉클해지는영화	1
전혀기억이안난다 ㅡㅡ	0
그렇게.재밋고 감동잇는 책을..음...아깝다 작품이	0
평점 너무 낮네..다소 평이한 스토리일 수 있지만 느낀 점도 많고 재밌게 봤어요~ 그냥 낯익은 얼굴들이네라고만 생각하며 봤는데 끝나고나서 찾아보니까 스칼렛요한슨이랑 크리스에반스여서 놀랐음..!!	1
영화를 보면서 내가 멀고 있는가 싶었다.....정말 최악의 영화.......넘 잼없당....	0
최고의 희극배우 찰리채플린 만세	0
gooD~	1
카스미가 왜이레.. 이건 평균이하잖아..	0
OO로	0
ㅋㅋㅋㅋ 완전 재미없어 이딴거 왜봄? 이거 볼 시간 있음 화장실에서 똥을 사겄네	0
전형적인 007 시리즈로 즐기면서 보기에 좋다.	1
매력포인트 한개를 찾기가 힘든 실패한로맨틱코미디-_- 비현실적캐릭터부터가 꽝이다	0
한채영은 그 당시에도 탱탱..	0
솔직히 앞에는 좀비가 무서워서 재미있었는데 후반부로 갈수록 개연성 똥망 ㅡㅡ 왜 극과 극으로 평이갈렸는지 알겠더만 기대보다 훨씬 떨어짐	0
처음부터 끝까지 지루하지가 않다예전에 본것같은데... 지금 다시보니 대박이다.2002년에 나왔다고 생각하니 더욱더 놀랍다...진짜 최고다. 진짜 영화 본것같다.	1
오랫동안 흘리지 않았던 눈물을 짓게 한 최고의 감동 영화. 우리정서에 딱 맞다.	1
핀헤드에게 영혼을 바치고 싶게끔 만드는 영화..고딕호러의 진수!!	1
어..이..상..실	0
자극적이지 않고 재미지네요...	1
내가 평점 1점 준 영화는 또 처음이군.... 끝까지 인내심을 가지고 본걸 후회한다	0
저거 광고 처음 봤을때 나이트클럽 광고인줄 알았다.	0
기대감이 커서 더 크게 실망했음	0
ㅡㅡ아오 뭐냐	0
아싸 1등	1
야한장면 나올듯나올듯하며 안나옴-_-	0
장재인씨의 허탈한탈락이아쉬웟어요제점수는요별4개반	1
그냥 동물농장 보는게 더 잼있다	0
존 카메론 미첼이 녹여낸 록 뮤지컬의 잊지 못할 감동.	1
어려운 영화지만 장면하나하나에 심혈을 기울인 영화	1
내눈알을 용서할 수가 없다	0
쓰레기 반공영화를 명작이라 하는 저 밑의 인간 혹시 군간부들??	0
낚여서 본 기분. 할말이없다	0
괜찬은데뭘.. 한번봐-_-24분 안아깝다.	1
마지막에 전투씬이 미래보여주기였다니 안심이 되었지만 반대로 약간 아쉬움도 있었다 볼투리가를 끝장낼 수도 있었다는 생각을 했는데... 그래도 해피엔딩으로 끝나서 매우 좋았다	1
재미드럽게 없음	0
가이 리치의 젊은 센스와 재기가 넘치던 시기.	1
정말 풋풋하고 사랑스러운 드라마. 옥림이랑 욱이가 정말 사랑스러워요. 장욱 ♥	1
넘넘 재밌어욥^.^ 월요일밤 11시 알람까지 맞춰놓고 본방 사수하는 열혈 시청자입니다 ~ 비정상회담 우여곡절도 많지만 비온뒤땅이 굳어지는법... 화이팅하세요!!	1
당시 개봉했을 때 시간 때우려고 그냥 봤던 영화. 영화 똥개, 색즉시공2 에서도 맛깔 나는 사투리 연기를 보여 준 홍지영와 따뜻함과 신뢰감 주는 유오성이 기억에 남음. 사람과 말의 교감에 공감하기가 쉽지 않아 큰 감동은 못 받음	0
시간이 아까운 영화 ㅠㅜ	0
오만가지 섞어 놓고 파스텔조 싸구려 CG로 포장해서는 예술영화연 하는 쓰레기	0
이런영화 .. 진짜너무반갑습니다..♡	1
와정은지씨 연기잘하네요 가수인데 연기정말 잘하네	1
말이필요 없다. 리얼리티 최고	1
"이 영화를 먼저 보고 실미도를 봤었더라면 실미도 평점에 이렇게 적어놨을 것이다. ""더 더티 도즌의 아류작"" 이라고."	1
와...오과장 연기 너무 좋음... 그리고 어느하나 치우치지 않은 대박 드라마...	1
반전을 예상하지 않아서 신선했고 관점의 다양함을 알게 되었다.	1
영화가 이정도는 해줘야 보는맛이 있지. 소재나 몰입도, 배우들 연기 모두좋다. 카리스마적인 주인공 연기가 마지막 빛을 발휘한다.	1
그냥 스토리도 지맘대로고 쓰래기..킬링타임용도 안됨	0
중국은 언제까지 일본, 한국의 아류작만 배출하려는 걸까	0
처음에는 친구 덕분에 알게되어서 호기심으로 한번 보았다.그뒤로 정말 재미있어서 푹 빠지게 되었다.	1
너무나 안타깝고 가슴아픈 이야기였다. 실제로 이렇게 부모마음은 아프게하고 남의 소중한 자식을 죽이고 돈을 요구하는 그런 쓰레기같은놈들...어째 너네인생을 그렇게만 사냐 돈이필요하면 노력이라도 해보지 왜남에 보석같은 자식을...	1
역시 중국영화의 한계다	0
그냥 쓰레기 영화	0
재밌긴 재밌다..액션도 최고고..진짜 늑대가 나오다니	1
xtm 오늘 왜이러냐? 남자를 울리는뭐?공포영화?? 웃기네	0
스트리퍼가 아주 섹시하다	0
ㅂ1ㅅ같은게 대역쓸려면 못하러나오냐?	0
2기에서 사라진 코가미를 다시 보는 재미는 컸다.	1
졸작스러운 일본영화	0
그는 그렇게 가스레인지가 되었다.	0
우울하다.	0
이 정도의 영화는 아니고 반전도 아닌	0
난리낫네난리낫어 감동적으로봣는데	1
풋풋함이 느껴진다	1
진짜 재미있다 대박.역시 신하균♥	1
파라노말 액티비티를 좋아하지만 이 영화는 아님.	0
이런 영화 다시는 안나오겠지..그때 시절을 잘나타내주었던거같아요 ㅎㅎ	1
초반에 좀 신선하고 재밌더만 갈수록 쓰레기에 비현실적	0
나비효과 - 쏘우, 성공작들 사이를 방황하는 졸작	0
생각하게 만드는 영화	1
이해가 안 된다. 인물들 성격이나 행동이나. 그리고 왜 이 영화가 8점대나 되는지도.	0
좀 생뚱맞긴한데 소재가 재미있었네요 다음작품 한번 기대해봅니다.	1
미국여성이 지휘한작전아래 아랍여성이 의미없이 죽는 장면이 나올땐 왠지모를 구역질이 난다. 테러에 테러로 응해 수장을 잡은것은 전쟁영화니까 리얼함에서 인정하겠지만 마지막장면은 너무 전형적이라서 좀 짜증난다. 잘만든 영화이지만 감동을 주는 영화는 아님	0
진짜 웃기고, 연기도 잘하고(특히 연로배우들), 스토리도 좋다	1
내 아까운 시간..초반에는 나름 긴장감 있게 보다가 중간부터는 내가 공포영화를 보는건지 코믹영화를 보는지 내내 헷갈렸습니다. 좋은 소재나 고어한 장면이 있다고 해서 공포영화가 될 수는 없다는 것을 깨달았네요. 0점 주고 싶은데 기본점수 1점 드림...	0
무대를 직접 보는것보다는 현장감이 떨어지지만, 표정을 잘 볼수 있어서 너무좋았다..몇번이고 다시봐도 질리질 않는다..빨리 DVD출시되길~~	1
이 정도면 세계적인 수준이죠. 전문가 평점이 왜 이렇게 낮은지 모르겠네요.정말 즐겁게 보고왔습니다.	1
감독 면상좀 보자.	0
말이 필요없다....	1
더럽게 재미없네 시간 아까웠다 보는동안	0
이정도면 괜찮은거 아닌가?	1
so naive	0
어라 이제야 끝나네...이거 1회보고 조기종영할꺼같다 했는데 계속 하긴 했구나....후속작은 부디 시청률 상승하시길^^	0
역시 일본인들의 일상현실생활이군 개막장국가답다	1
10점 주러 뛰어왔음 ㅋㅋㅋㅋ 아 진짜 웃긴영화임 2004년 개봉이라는게 안믿겨지넹ㅋㅋㅋ암튼 처음부터 끝까지 재밌게 잘 봤음 굿♥	1
rock	1
여배우 인물 그렇게 없나.. -.ㅡ;; 재수 없던데,,	0
한마디로 정말 좋은 영화	1
죽기전에 꼭 봐야할 명작중의 명작	1
감우성 아무래두 작품 선택 잘못 하신듯	0
드라마라 하기에는 정말 믿기지 않는 퀄리티	1
10점은 보기 안좋아. 안그래?	0
요즘 현실을 꼭 찝어 잘 표현한것 갔습니다.자기가 잘라서 그만큼 성공한 줄 알고 있는 자식들 정말 각성해야 합니다.밑바탕에는 부모의 헌신이 있다는 것을 꼭 알아야 할 것입니다.살아 계실때 잘합시다.본상 사수하겠습니다.	1
쓰레기 같은 영화	0
헬스장에서 티비로 봤는데 햐....진짜 어설프다 시바사키 코우 대실망;;;;	0
ㅠㅠㅠ아 OOO살아오면서 내인생중에 천국의계단 드라마가 짱임..진짜 봐도봐도슬프고 짱좋아이드라마	1
아...하지원... 비둘기 열연에 1점줍니다	0
교과서에 나온걸 베낀거같애..스토리가 너무 뻔하다....	0
90년대 해리슨 포드의 전형적인 헐리우드 액션 첩보물. 런닝 타임만큼 상당히 지루함. 허접한 액션과 지루한 전개. 로버트 레드포드와 브래드 피트가 주연을 맡았던 스파이 게임과 비슷한 느낌	0
진심 더럽게재미없다. 외계 생물체도 반딧불이같은애들나오고 그냥 아무런 스릴도 흥미도 느껴지지않는영화. 영상미도없고 이건뭐 점수를줄래야 줄수가없네..	0
폴란데비가 자랑스러웠습니다.	1
별 없는건할수없나 1점도아까움	0
화이팅!!퀴어들이 자유로운 그날까지..	1
양심없는 제작진, 답이 안나오는 막장 팬덤, 라이어 게임 표절작	0
스타워즈 시리즈 중 최악중의 최악으로 유명한 에피소드1이 엄청나게 찬양받네.... 한국은 팬덤이 약해서 그런가 이해할수가없다	0
오프닝에서부터 영화의 포스가 느껴진다 치아키는 반갑다	0
후반빼곤 지루했다..	0
평범한 상식을 거부한 영화	0
상황이 좋아졌다 나빴다가를 반복..결국 슬픔에 잠기다.주인공의기분을 잘알것같다	1
조금 공부해서 비틀었으면 좋았을 걸. 중간중간 대통령의 대사들이 재치있었음.	0
로버트 드 니로 왜 이렇게 웃기냐.. ㅋㅋㅋㅋㅋ	1
이런영화본 내가 잘못이지	0
재밌기만하던데 난 이번에 또볼거야 흐흐흐	1
시간 죽이고 싶을때도 보지 마세요..	0
잼있네요~ 이 영화 보고나니까 기분이 좋아지네..	1
이것도영화라고 ㅉㅉ	0
다시봐도 감동이에요ㅠㅠ	1
보다가 잤다.	0
별 한개도 아깝다 최악	0
톱스타와일반인의 사랑이야기 줄거리가 영화 보디가드처럼흘러가는듯 하다가 지루하게 느껴졌네요 영화시간은 긴것은 장점이자 단점	0
많은것을 생각하게 해준 영화	1
영화본 리스트중에 데스워터 라는 제목은잇지만 내용 기억이 하나도안나는걸보니..	0
킹스맨의 콜린퍼스보고 이 영화 찾아봄ㅋㅋㅋ	1
시간이 조금 아깝다는 생각이드는 이유는 뭘까?	0
넘넘감동적이에염	1
윤소이얼굴 넘 짜증남 ㅠㅠ 얼굴이 울상 ! 연기실력좀 더 키우셔용	0
아이들이 재밌어해요^^	1
애썻네 ,,ㅋ ㅋ반전같지않은반전	0
이런 영화는 무슨 재미로 보나?	0
한심한 영화 알바 겁나 썼나보네 이딴 영화에 점수가 7점이머냐	0
똑바로 찍어라..	0
그냥 있어보이는영화 하지만 아무것도없는영화 시카고처럼 흥분 눈으로나 귀로나 즐거운 장면 하나도없고 노래마다 귀도 귀도하다 끝남 ㅅㅂ	0
연기력 또한 멋지다.굳	1
최악이다... 시간 아까워...	0
간만에 보는 먹먹한 영화 ㅋㅋㅋ	0
톰크루즈 어렸는데 연기 참 잘했음.. 비참하면서도 멋진 영화	1
여운이 있는 영화	1
바르게 살자와 같이 평점을 믿지 않는 영화 중에 하나다. 전 감동의 여운이~~~	1
성룡영화중 실망한 몇안되는 영화. 중국본토가 끼어서 그런가 개연성도 약하고	0
시청률 7%드라마 답게 스토리가 딱보여~~ 내용이 훤희 보인다~!! 이산이 더 낫다~	0
황당한 소재인 만큼 딱히 공감하기 어려운 영화. 당시 한국 판타지는 글쎄	0
40자로쓰긴 장점이 더 많은 영화. 추천.	1
야~ 기분조타!	0
진짜 유치해서 못 봐주겟네	0
좋은 영화는 괄호가 닫히지 않은 영화다	1
잼있다	1
농촌드라마면서도 그시대의 트렌드를 알수있었던..	1
별로..10대 아이들은 이걸 보면 지루할꺼같습니다..왜냐면 스토리랑 타이밍이 안맞습니다..마지막에 뭐..주인공과 여주인공이 사랑하는모습을 보여줍니다..그거는..애들이 보기에 이상하지낞나요?	0
별로. 평점너무높다~~	0
졸릴때봤다가마지막장면에서소름돋았다	1
모두열심히연기하고 내용도 괜찮은데 영화는 꽝이다. 감독 책임이다	0
감사합니다 그냥 감사합니다 정말	1
그래도 7광구보단 평점 높네.	1
점점 더 재밌어지네요 낼두 기대합니다	1
진짜 최고다	1
아.. 1편도 별 재미없었는데.. 2편도 재미없구나..	0
그녀를 보고 작다고 하기엔 너무 많은 것을 갖고 있다.	1
모든 것을 내려놓고 보면 된다.	0
재밌네~~ 괘안네~~	1
역사인식의 중요성을 새삼스럽게 깨닫게 해준 감동적인 작품	1
